Species	Symbol	Ensembl	Family	Protein	Entrez_ID
Homo_sapiens	ZNF662	ENSG00000182983	zf-C2H2	ENSP00000405047.2;ENSP00000329264.6;	389114
Homo_sapiens	ZNF16	ENSG00000170631	zf-C2H2	ENSP00000484504.1;ENSP00000378369.2;ENSP00000276816.4;	7564
Homo_sapiens	ZNF493	ENSG00000196268	zf-C2H2	ENSP00000347691.4;ENSP00000376110.2;	284443
Homo_sapiens	ARID1A	ENSG00000117713	ARID	ENSP00000390317.3;ENSP00000387636.2;ENSP00000489842.1;ENSP00000320485.7;ENSP00000363267.2;	8289
Homo_sapiens	WT1	ENSG00000184937	zf-C2H2	ENSP00000368370.2;ENSP00000331327.5;ENSP00000492269.3;ENSP00000435624.1;ENSP00000491984.2;ENSP00000435307.1;ENSP00000415516.5;ENSP00000413452.5;	7490
Homo_sapiens	DMRTA2	ENSG00000142700	DM	ENSP00000399370.1;ENSP00000383909.3;	63950
Homo_sapiens	HELT	ENSG00000187821	bHLH	ENSP00000343464.4;ENSP00000426033.1;ENSP00000422140.1;	391723
Homo_sapiens	ZNF341	ENSG00000131061	zf-C2H2	ENSP00000344308.2;ENSP00000432933.1;ENSP00000364346.1;	84905
Homo_sapiens	ZNF506	ENSG00000081665	zf-C2H2	ENSP00000468206.1;ENSP00000468150.1;ENSP00000393835.2;ENSP00000440625.1;ENSP00000408892.1;	440515
Homo_sapiens	ZNF212	ENSG00000170260	zf-C2H2	ENSP00000338572.2;	7988
Homo_sapiens	HOXD4	ENSG00000170166	Homeobox	ENSP00000302548.3;	3233
Homo_sapiens	ZNF222	ENSG00000159885	zf-C2H2	ENSP00000187879.6;ENSP00000375822.2;	7673
Homo_sapiens	ZNF664	ENSG00000179195	zf-C2H2	ENSP00000337320.4;ENSP00000441405.1;ENSP00000440645.1;ENSP00000376205.3;	144348
Homo_sapiens	NKX2-1	ENSG00000136352	Homeobox	ENSP00000346879.6;ENSP00000429607.2;ENSP00000429519.4;ENSP00000428341.1;	7080
Homo_sapiens	TFDP2	ENSG00000114126	E2F	ENSP00000418971.1;ENSP00000418122.1;ENSP00000439782.2;ENSP00000418590.1;ENSP00000417585.1;ENSP00000417726.1;ENSP00000420616.1;ENSP00000420599.1;ENSP00000417220.1;ENSP00000419036.1;	7029
Homo_sapiens	EGR3	ENSG00000179388	zf-C2H2	ENSP00000430310.1;ENSP00000318057.2;	1960
Homo_sapiens	ZBTB20	ENSG00000181722	ZBTB	ENSP00000420324.1;ENSP00000420324.1;ENSP00000419902.1;ENSP00000419902.1;ENSP00000419153.1;ENSP00000419153.1;ENSP00000418092.1;ENSP00000418092.1;ENSP00000501561.1;ENSP00000501561.1;ENSP00000417307.1;ENSP00000377375.2;ENSP00000420684.1;ENSP00000502480.1;ENSP00000349803.3;	26137
Homo_sapiens	NFE2L1	ENSG00000082641	TF_bZIP	ENSP00000461960.1;ENSP00000354855.3;ENSP00000355190.3;ENSP00000445811.1;ENSP00000350072.5;ENSP00000464446.1;ENSP00000463291.1;	4779
Homo_sapiens	HESX1	ENSG00000163666	Homeobox	ENSP00000498190.1;ENSP00000295934.3;	8820
Homo_sapiens	NPAS2	ENSG00000170485	bHLH	ENSP00000338283.5;ENSP00000395265.1;ENSP00000397595.2;ENSP00000388528.1;	4862
Homo_sapiens	HMGA1	ENSG00000137309	HMGA	ENSP00000363230.3;ENSP00000399888.1;ENSP00000385693.2;ENSP00000288245.9;ENSP00000308227.4;	3159
Homo_sapiens	ZNF627	ENSG00000198551	zf-C2H2	ENSP00000354414.4;	199692
Homo_sapiens	FOSL2	ENSG00000075426	TF_bZIP	ENSP00000368939.1;ENSP00000396497.1;ENSP00000264716.4;	2355
Homo_sapiens	BAZ2B	ENSG00000123636	MBD	ENSP00000393565.1;ENSP00000376533.1;ENSP00000376534.2;	29994
Homo_sapiens	ZNF274	ENSG00000171606	zf-C2H2	ENSP00000321187.5;ENSP00000321209.5;ENSP00000484810.1;ENSP00000409872.3;ENSP00000478533.1;	10782
Homo_sapiens	SNAPC4	ENSG00000165684	MYB	ENSP00000510559.1;ENSP00000298532.2;ENSP00000490037.2;	6621
Homo_sapiens	NKX1-1	ENSG00000235608	Homeobox	ENSP00000407978.2;	54729
Homo_sapiens	SIX6	ENSG00000184302	Homeobox	ENSP00000328596.5;	4990
Homo_sapiens	ZNF613	ENSG00000176024	zf-C2H2	ENSP00000375671.3;ENSP00000490115.1;ENSP00000293471.5;	79898
Homo_sapiens	PROP1	ENSG00000175325	Homeobox	ENSP00000311290.2;	5626
Homo_sapiens	WDHD1	ENSG00000198554	HMG	ENSP00000353793.3;ENSP00000399349.2;	11169
Homo_sapiens	FOXO3	ENSG00000118689	Fork_head	ENSP00000385824.1;ENSP00000339527.6;	2309
Homo_sapiens	MEF2D	ENSG00000116604	SRF	ENSP00000476788.1;ENSP00000271555.5;ENSP00000353803.3;ENSP00000477413.1;	4209
Homo_sapiens	OVOL2	ENSG00000125850	zf-C2H2	ENSP00000278780.5;	58495
Homo_sapiens	LHX1	ENSG00000273706	Homeobox	ENSP00000477829.1;	3975
Homo_sapiens	E4F1	ENSG00000167967	zf-C2H2	ENSP00000456760.1;ENSP00000301727.4;ENSP00000454652.1;ENSP00000457672.1;	1877
Homo_sapiens	ZNF766	ENSG00000196214	zf-C2H2	ENSP00000468950.1;ENSP00000409652.1;	90321
Homo_sapiens	SOX4	ENSG00000124766	HMG	ENSP00000244745.1;	6659
Homo_sapiens	ATF6	ENSG00000118217	TF_bZIP	ENSP00000505875.1;ENSP00000505025.1;ENSP00000506559.1;ENSP00000505998.1;ENSP00000506087.1;ENSP00000505583.1;ENSP00000505321.1;ENSP00000356919.3;ENSP00000504865.1;ENSP00000506149.1;ENSP00000505474.1;ENSP00000506139.1;	22926
Homo_sapiens	ZNF43	ENSG00000198521	zf-C2H2	ENSP00000347045.4;ENSP00000470275.1;ENSP00000350085.7;ENSP00000469645.1;ENSP00000469578.1;	7594
Homo_sapiens	IRX3	ENSG00000177508	Homeobox	ENSP00000331608.3;	79191
Homo_sapiens	KLF18	ENSG00000283039	zf-C2H2	ENSP00000489024.1;	105378952
Homo_sapiens	FOXA3	ENSG00000170608	Fork_head	ENSP00000304004.1;	NA
Homo_sapiens	HLF	ENSG00000108924	TF_bZIP	ENSP00000461455.1;ENSP00000460572.1;ENSP00000402496.2;ENSP00000460296.1;ENSP00000226067.5;	3131
Homo_sapiens	ZNF517	ENSG00000197363	zf-C2H2	ENSP00000432025.1;ENSP00000353058.3;ENSP00000435166.1;	340385
Homo_sapiens	ZNF891	ENSG00000214029	zf-C2H2	ENSP00000499213.1;ENSP00000437590.1;	101060200
Homo_sapiens	ZNF546	ENSG00000187187	zf-C2H2	ENSP00000469540.1;ENSP00000339823.3;	339327
Homo_sapiens	HOMEZ	ENSG00000215271	Homeobox	ENSP00000453979.1;ENSP00000501153.1;ENSP00000475307.3;ENSP00000350049.4;	57594
Homo_sapiens	FOXF1	ENSG00000103241	Fork_head	ENSP00000262426.4;	2294
Homo_sapiens	ZNF300	ENSG00000145908	zf-C2H2	ENSP00000274599.5;ENSP00000397178.2;ENSP00000377773.2;ENSP00000392593.2;	91975
Homo_sapiens	TFEB	ENSG00000112561	bHLH	ENSP00000377824.1;ENSP00000396168.2;ENSP00000383998.3;ENSP00000351742.2;ENSP00000343948.7;ENSP00000502927.1;ENSP00000384203.4;ENSP00000362124.1;ENSP00000400276.2;ENSP00000503069.1;ENSP00000230323.4;ENSP00000393874.2;ENSP00000410391.2;ENSP00000412551.2;ENSP00000504359.1;ENSP00000406491.2;	7942
Homo_sapiens	RUNX1	ENSG00000159216	Runt	ENSP00000409227.1;ENSP00000388189.1;ENSP00000501943.1;ENSP00000382184.1;ENSP00000351123.5;ENSP00000340690.4;ENSP00000300305.3;ENSP00000382182.2;	861
Homo_sapiens	DMRTC2	ENSG00000142025	DM	ENSP00000472159.1;ENSP00000472488.1;ENSP00000470553.1;ENSP00000469525.1;ENSP00000269945.2;ENSP00000472215.1;	63946
Homo_sapiens	ZBTB37	ENSG00000185278	ZBTB	ENSP00000415293.1;ENSP00000415293.1;ENSP00000356674.4;	84614
Homo_sapiens	RFX5	ENSG00000143390	RFX	ENSP00000398666.1;ENSP00000376502.3;ENSP00000399095.1;ENSP00000290524.4;ENSP00000389130.2;ENSP00000357864.2;ENSP00000409187.1;ENSP00000390769.1;ENSP00000387618.1;	5993
Homo_sapiens	IRX6	ENSG00000159387	Homeobox	ENSP00000290552.8;	79190
Homo_sapiens	GBX1	ENSG00000164900	Homeobox	ENSP00000297537.4;	2636
Homo_sapiens	CPHXL	ENSG00000283755	Homeobox	ENSP00000491599.1;	NA
Homo_sapiens	ZBTB8A	ENSG00000160062	ZBTB	ENSP00000362609.3;ENSP00000362609.3;ENSP00000317561.4;	653121
Homo_sapiens	ISL1	ENSG00000016082	Homeobox	ENSP00000422676.1;ENSP00000230658.7;	3670
Homo_sapiens	ZNF134	ENSG00000213762	zf-C2H2	ENSP00000379464.4;	7693
Homo_sapiens	IKZF1	ENSG00000185811	zf-C2H2	ENSP00000349928.4;ENSP00000478368.1;ENSP00000413025.1;ENSP00000494055.1;ENSP00000396554.1;ENSP00000352123.5;ENSP00000342750.5;ENSP00000331614.3;	10320
Homo_sapiens	BHLHE22	ENSG00000180828	bHLH	ENSP00000318799.1;	27319
Homo_sapiens	NPAS4	ENSG00000174576	bHLH	ENSP00000311196.2;ENSP00000492526.1;ENSP00000433135.1;	266743
Homo_sapiens	ZNF333	ENSG00000160961	zf-C2H2	ENSP00000292530.5;	84449
Homo_sapiens	ZNF831	ENSG00000124203	zf-C2H2	ENSP00000360069.2;ENSP00000490240.1;	128611
Homo_sapiens	EN1	ENSG00000163064	Homeobox	ENSP00000295206.5;	2019
Homo_sapiens	ZNF737	ENSG00000237440	zf-C2H2	ENSP00000471995.1;ENSP00000395733.3;ENSP00000471784.1;	100129842
Homo_sapiens	ZNF296	ENSG00000170684	zf-C2H2	ENSP00000302770.1;	NA
Homo_sapiens	HOXC8	ENSG00000037965	Homeobox	ENSP00000040584.4;	3224
Homo_sapiens	ZNF705E	ENSG00000214534	zf-C2H2	ENSP00000492790.1;	100131539
Homo_sapiens	STAT5A	ENSG00000126561	STAT	ENSP00000504449.1;ENSP00000503262.1;ENSP00000464730.3;ENSP00000465437.1;ENSP00000504833.1;ENSP00000503304.1;ENSP00000341208.4;ENSP00000503484.1;ENSP00000468749.1;ENSP00000443107.1;	6776
Homo_sapiens	MIER3	ENSG00000155545	MYB	ENSP00000370624.3;ENSP00000370596.3;ENSP00000370611.3;ENSP00000386584.1;	166968
Homo_sapiens	TEAD2	ENSG00000074219	TEA	ENSP00000469640.2;ENSP00000366419.4;ENSP00000310701.1;ENSP00000469672.1;ENSP00000472109.1;	8463
Homo_sapiens	ZNF331	ENSG00000130844	zf-C2H2	ENSP00000427439.1;ENSP00000425517.2;ENSP00000393817.1;ENSP00000497652.1;ENSP00000423156.1;ENSP00000498006.1;ENSP00000496977.1;ENSP00000421728.1;ENSP00000497263.1;ENSP00000497726.1;ENSP00000421014.1;ENSP00000253144.9;ENSP00000427532.1;	55422
Homo_sapiens	TCF23	ENSG00000163792	bHLH	ENSP00000296096.5;	150921
Homo_sapiens	HOXD11	ENSG00000128713	Homeobox	ENSP00000249504.5;	3237
Homo_sapiens	SP3	ENSG00000172845	zf-C2H2	ENSP00000498392.2;ENSP00000413665.1;ENSP00000498794.1;ENSP00000406140.3;ENSP00000310301.6;ENSP00000499057.1;	6670
Homo_sapiens	HNF1B	ENSG00000275410	Homeobox	ENSP00000480291.1;ENSP00000477524.1;ENSP00000482711.1;ENSP00000482529.1;	6928
Homo_sapiens	ZNF781	ENSG00000196381	zf-C2H2	ENSP00000351391.2;ENSP00000466370.2;	163115
Homo_sapiens	SIX1	ENSG00000126778	Homeobox	ENSP00000494686.1;	6495
Homo_sapiens	ZNF701	ENSG00000167562	zf-C2H2	ENSP00000301093.2;ENSP00000444339.1;ENSP00000375662.2;	55762
Homo_sapiens	HIVEP2	ENSG00000010818	zf-C2H2	ENSP00000012134.2;ENSP00000356575.2;ENSP00000356576.1;	3097
Homo_sapiens	ZNF214	ENSG00000149050	zf-C2H2	ENSP00000445373.1;ENSP00000278314.4;	7761
Homo_sapiens	PAX3	ENSG00000135903	PAX	ENSP00000258387.5;ENSP00000343052.4;ENSP00000375921.2;ENSP00000386817.3;ENSP00000386750.3;ENSP00000375922.3;ENSP00000338767.5;ENSP00000342092.4;	5077
Homo_sapiens	MSGN1	ENSG00000151379	bHLH	ENSP00000281047.3;	343930
Homo_sapiens	TADA2A	ENSG00000276234	MYB	ENSP00000480446.1;ENSP00000481890.1;ENSP00000477709.1;ENSP00000478363.1;ENSP00000478162.1;ENSP00000484884.1;ENSP00000481091.1;	6871
Homo_sapiens	SIX2	ENSG00000170577	Homeobox	ENSP00000304502.6;	10736
Homo_sapiens	USF1	ENSG00000158773	bHLH	ENSP00000435005.1;ENSP00000433041.1;ENSP00000356998.1;ENSP00000357000.3;ENSP00000356999.1;	7391
Homo_sapiens	ZNF484	ENSG00000127081	zf-C2H2	ENSP00000364645.3;ENSP00000378882.4;ENSP00000378881.3;ENSP00000364646.3;	83744
Homo_sapiens	TPRX1	ENSG00000178928	Homeobox	ENSP00000323455.3;ENSP00000438712.1;ENSP00000438832.1;	284355
Homo_sapiens	HOXA6	ENSG00000106006	Homeobox	ENSP00000222728.3;	3203
Homo_sapiens	MYRF	ENSG00000124920	NDT80_PhoG	ENSP00000265460.5;ENSP00000278836.4;ENSP00000502795.1;	745
Homo_sapiens	KLF11	ENSG00000172059	zf-C2H2	ENSP00000442722.1;ENSP00000307023.1;ENSP00000444690.1;	8462
Homo_sapiens	ZBTB34	ENSG00000177125	ZBTB	ENSP00000317534.4;ENSP00000317534.4;ENSP00000362551.2;	403341
Homo_sapiens	VSX1	ENSG00000100987	Homeobox	ENSP00000386612.2;ENSP00000365897.3;ENSP00000387720.2;ENSP00000401690.3;ENSP00000387069.2;ENSP00000365899.3;	30813
Homo_sapiens	MEIOSIN	ENSG00000237452	HMG	ENSP00000402674.3;	388553
Homo_sapiens	ZNF100	ENSG00000197020	zf-C2H2	ENSP00000351042.5;ENSP00000445201.3;	163227
Homo_sapiens	ZBTB49	ENSG00000168826	ZBTB	ENSP00000338807.4;ENSP00000338807.4;ENSP00000422321.1;ENSP00000425747.1;ENSP00000426765.1;ENSP00000424525.1;ENSP00000421654.1;	166793
Homo_sapiens	SMAD6	ENSG00000137834	MH1	ENSP00000288840.5;ENSP00000452955.1;	4091
Homo_sapiens	RAX2	ENSG00000173976	Homeobox	ENSP00000450687.2;ENSP00000450456.3;	84839
Homo_sapiens	BNC1	ENSG00000169594	zf-C2H2	ENSP00000307041.2;ENSP00000456727.1;	646
Homo_sapiens	MBD4	ENSG00000129071	MBD	ENSP00000422327.1;ENSP00000424873.1;ENSP00000394080.2;ENSP00000249910.1;	8930
Homo_sapiens	HES4	ENSG00000188290	bHLH	ENSP00000425085.1;ENSP00000393198.2;ENSP00000304595.7;	57801
Homo_sapiens	ZNF180	ENSG00000167384	zf-C2H2	ENSP00000221327.3;ENSP00000375818.3;ENSP00000468021.1;	7733
Homo_sapiens	CSDE1	ENSG00000009307	CSD	ENSP00000508965.1;ENSP00000510298.1;ENSP00000510656.1;ENSP00000437159.2;ENSP00000342408.6;ENSP00000508851.1;ENSP00000510208.1;ENSP00000508885.1;ENSP00000509282.1;ENSP00000509507.1;ENSP00000435185.1;ENSP00000509918.1;ENSP00000509826.1;ENSP00000509882.1;ENSP00000508874.1;ENSP00000510064.1;ENSP00000508430.1;ENSP00000508872.1;ENSP00000509565.1;ENSP00000509808.1;ENSP00000358543.1;ENSP00000407724.3;ENSP00000510442.1;ENSP00000510521.1;ENSP00000431297.1;ENSP00000261443.5;ENSP00000509119.1;ENSP00000508578.1;ENSP00000481762.1;ENSP00000510042.1;ENSP00000510376.1;ENSP00000432958.1;ENSP00000509966.1;ENSP00000508489.1;ENSP00000508776.1;ENSP00000508995.1;ENSP00000351329.4;	7812
Homo_sapiens	DLX5	ENSG00000105880	Homeobox	ENSP00000475008.1;ENSP00000498116.1;	1749
Homo_sapiens	ZNF177	ENSG00000188629	zf-C2H2	ENSP00000468531.1;ENSP00000341497.3;	7730
Homo_sapiens	NFIB	ENSG00000147862	CTF_NFI	ENSP00000370346.3;ENSP00000490762.1;ENSP00000496424.1;ENSP00000442888.1;ENSP00000489634.1;ENSP00000380709.2;ENSP00000490588.1;ENSP00000370321.4;ENSP00000380705.3;ENSP00000490945.1;ENSP00000370311.1;ENSP00000490020.1;ENSP00000490864.1;ENSP00000370308.3;ENSP00000490950.1;ENSP00000475362.1;ENSP00000370340.1;ENSP00000475813.2;ENSP00000380711.2;	4781
Homo_sapiens	TFAP2D	ENSG00000008197	AP-2	ENSP00000008391.4;	83741
Homo_sapiens	ZNF334	ENSG00000198185	zf-C2H2	ENSP00000485779.1;ENSP00000484362.1;ENSP00000510334.1;ENSP00000255129.5;ENSP00000402582.1;ENSP00000473194.1;	55713
Homo_sapiens	NR2F1	ENSG00000175745	RXR-like	ENSP00000495740.1;ENSP00000481517.1;ENSP00000325819.3;	NA
Homo_sapiens	XBP1	ENSG00000100219	TF_bZIP	ENSP00000343155.5;ENSP00000384295.3;ENSP00000216037.6;ENSP00000385162.3;	7494
Homo_sapiens	ZNF880	ENSG00000221923	zf-C2H2	ENSP00000406318.2;	400713
Homo_sapiens	MIXL1	ENSG00000185155	Homeobox	ENSP00000442439.1;ENSP00000355775.4;	83881
Homo_sapiens	DMRTB1	ENSG00000143006	DM	ENSP00000360500.3;	63948
Homo_sapiens	MEOX2	ENSG00000106511	Homeobox	ENSP00000262041.5;	NA
Homo_sapiens	ELK3	ENSG00000111145	ETS	ENSP00000446806.1;ENSP00000228741.3;ENSP00000449430.1;ENSP00000447857.1;	2004
Homo_sapiens	IRX5	ENSG00000176842	Homeobox	ENSP00000316250.5;ENSP00000378132.4;	10265
Homo_sapiens	ZNF562	ENSG00000171466	zf-C2H2	ENSP00000293648.3;ENSP00000464716.1;ENSP00000410734.1;	54811
Homo_sapiens	SIX3	ENSG00000138083	Homeobox	ENSP00000260653.3;	NA
Homo_sapiens	ATF3	ENSG00000162772	TF_bZIP	ENSP00000432208.1;ENSP00000483576.1;ENSP00000355948.4;ENSP00000355954.2;ENSP00000355950.1;ENSP00000344352.4;ENSP00000355952.2;ENSP00000480606.1;ENSP00000336908.4;	467
Homo_sapiens	ZSCAN12	ENSG00000158691	zf-C2H2	ENSP00000354305.1;ENSP00000380039.3;ENSP00000507347.1;	9753
Homo_sapiens	ZNF101	ENSG00000181896	zf-C2H2	ENSP00000400952.2;ENSP00000319716.5;ENSP00000468049.1;ENSP00000466744.1;	94039
Homo_sapiens	ZNF587B	ENSG00000269343	zf-C2H2	ENSP00000392410.2;ENSP00000499083.2;ENSP00000469623.1;ENSP00000472004.1;	100293516
Homo_sapiens	HDX	ENSG00000165259	Homeobox	ENSP00000423670.2;ENSP00000362272.2;ENSP00000297977.5;	139324
Homo_sapiens	ZNF569	ENSG00000196437	zf-C2H2	ENSP00000325018.5;ENSP00000466221.2;ENSP00000375992.2;ENSP00000375993.2;	148266
Homo_sapiens	SMAD3	ENSG00000166949	MH1	ENSP00000505445.1;ENSP00000401133.3;ENSP00000332973.4;ENSP00000455095.1;ENSP00000453082.1;ENSP00000458060.1;ENSP00000505641.1;ENSP00000437757.2;ENSP00000453684.1;	4088
Homo_sapiens	SMAD2	ENSG00000175387	MH1	ENSP00000468732.1;ENSP00000349282.4;ENSP00000467075.1;ENSP00000262160.6;ENSP00000465355.1;ENSP00000466193.1;ENSP00000468202.1;ENSP00000466254.1;ENSP00000465971.1;ENSP00000384449.1;	4087
Homo_sapiens	ZNF829	ENSG00000185869	zf-C2H2	ENSP00000429266.1;ENSP00000428679.2;	374899
Homo_sapiens	NEUROD2	ENSG00000171532	bHLH	ENSP00000306754.4;	4761
Homo_sapiens	ZFP90	ENSG00000184939	zf-C2H2	ENSP00000381304.2;ENSP00000460547.1;ENSP00000454418.2;	146198
Homo_sapiens	TBX21	ENSG00000073861	T-box	ENSP00000177694.1;	NA
Homo_sapiens	ZSCAN4	ENSG00000180532	zf-C2H2	ENSP00000321963.4;	201516
Homo_sapiens	ZNF727	ENSG00000214652	zf-C2H2	ENSP00000485448.1;	442319
Homo_sapiens	HMG20B	ENSG00000064961	HMG	ENSP00000328269.6;ENSP00000393904.1;ENSP00000410924.1;ENSP00000402877.1;	10362
Homo_sapiens	ZFP64	ENSG00000020256	zf-C2H2	ENSP00000360578.4;ENSP00000403424.1;ENSP00000216923.4;ENSP00000379312.3;ENSP00000355179.2;ENSP00000360573.2;ENSP00000344615.4;ENSP00000360570.4;	55734
Homo_sapiens	L3MBTL4	ENSG00000154655	zf-C2HC	ENSP00000382975.3;ENSP00000318543.7;ENSP00000382976.2;	91133
Homo_sapiens	IKZF5	ENSG00000095574	zf-C2H2	ENSP00000357881.5;ENSP00000478056.1;	64376
Homo_sapiens	NEUROG2	ENSG00000178403	bHLH	ENSP00000317333.3;	63973
Homo_sapiens	ZNF440	ENSG00000171295	zf-C2H2	ENSP00000305373.5;ENSP00000393489.1;	126070
Homo_sapiens	MEIS2	ENSG00000134138	Homeobox	ENSP00000453793.1;ENSP00000453497.1;ENSP00000404185.2;ENSP00000452693.2;ENSP00000453390.1;ENSP00000380745.2;ENSP00000341400.4;ENSP00000339549.5;ENSP00000475899.1;ENSP00000380749.3;	4212
Homo_sapiens	GTF2IRD2	ENSG00000196275	GTF2I	ENSP00000498563.1;ENSP00000406723.3;	84163
Homo_sapiens	ARID5B	ENSG00000150347	ARID	ENSP00000308862.5;ENSP00000279873.7;ENSP00000506119.1;	84159
Homo_sapiens	TRERF1	ENSG00000124496	zf-C2H2	ENSP00000439689.1;ENSP00000362013.4;ENSP00000362008.5;ENSP00000346285.2;	55809
Homo_sapiens	THAP8	ENSG00000161277	THAP	ENSP00000292894.1;	199745
Homo_sapiens	ZNF404	ENSG00000176222	zf-C2H2	ENSP00000319479.7;ENSP00000466051.1;	342908
Homo_sapiens	MYNN	ENSG00000085274	ZBTB	ENSP00000349150.3;ENSP00000349150.3;ENSP00000326240.4;ENSP00000326240.4;ENSP00000473654.1;ENSP00000440637.1;ENSP00000473335.1;	55892
Homo_sapiens	ZNF324B	ENSG00000249471	zf-C2H2	ENSP00000337473.3;ENSP00000438930.1;	388569
Homo_sapiens	ATF7-NPFF	ENSG00000267281	TF_bZIP	ENSP00000466174.1;	114108587
Homo_sapiens	ONECUT3	ENSG00000205922	CUT	ENSP00000371786.4;	390874
Homo_sapiens	HIF3A	ENSG00000124440	bHLH	ENSP00000432809.1;	64344
Homo_sapiens	ESR1	ENSG00000091831	ESR-like	ENSP00000206249.3;ENSP00000405330.1;ENSP00000401995.1;ENSP00000384064.1;ENSP00000387500.1;ENSP00000394721.2;ENSP00000342630.5;	2099
Homo_sapiens		ENSG00000258064	THAP	ENSP00000454911.2;	NA
Homo_sapiens	ZNF502	ENSG00000196653	zf-C2H2	ENSP00000406469.2;ENSP00000296091.4;ENSP00000397390.1;	91392
Homo_sapiens	ZNF567	ENSG00000189042	zf-C2H2	ENSP00000467712.1;ENSP00000467379.1;ENSP00000353957.3;ENSP00000441838.1;ENSP00000507048.1;	163081
Homo_sapiens	HOXD10	ENSG00000128710	Homeobox	ENSP00000249501.4;	3236
Homo_sapiens	ZSCAN20	ENSG00000121903	zf-C2H2	ENSP00000355053.3;ENSP00000507139.1;	7579
Homo_sapiens	VENTX	ENSG00000151650	Homeobox	ENSP00000357556.5;	27287
Homo_sapiens	FEZF1	ENSG00000128610	zf-C2H2	ENSP00000411145.2;ENSP00000392727.2;	389549
Homo_sapiens		ENSG00000273049	Homeobox	ENSP00000476742.1;	NA
Homo_sapiens	ZNF668	ENSG00000167394	zf-C2H2	ENSP00000416853.2;ENSP00000300849.4;ENSP00000440149.1;ENSP00000378434.2;ENSP00000403975.2;ENSP00000441349.1;ENSP00000442573.3;	79759
Homo_sapiens	ZNF66	ENSG00000160229	zf-C2H2	ENSP00000461425.1;	7617
Homo_sapiens	ZFP36L1	ENSG00000185650	zf-CCCH	ENSP00000450784.1;ENSP00000388402.2;ENSP00000450600.1;ENSP00000337386.3;	677
Homo_sapiens	ZNF24	ENSG00000172466	zf-C2H2	ENSP00000261332.5;ENSP00000382015.2;	7572
Homo_sapiens	ZNF160	ENSG00000170949	zf-C2H2	ENSP00000470573.1;ENSP00000507845.1;ENSP00000470961.1;ENSP00000469393.1;ENSP00000406201.1;ENSP00000409597.1;	90338
Homo_sapiens	ZNF630	ENSG00000221994	zf-C2H2	ENSP00000480858.1;ENSP00000354683.4;ENSP00000386393.3;	57232
Homo_sapiens	ERF	ENSG00000105722	ETS	ENSP00000388173.2;ENSP00000222329.3;ENSP00000469274.1;ENSP00000468962.1;	2077
Homo_sapiens	ZNF207	ENSG00000010244	Others		7756
Homo_sapiens	LTF	ENSG00000012223	Others		4057
Homo_sapiens	PRDM11	ENSG00000019485	Others		56981
Homo_sapiens	BCLAF1	ENSG00000029363	Others		9774
Homo_sapiens	TFB1M	ENSG00000029639	Others		51106
Homo_sapiens	ZNF280C	ENSG00000056277	Others		NA
Homo_sapiens	PARP12	ENSG00000059378	Others		64761
Homo_sapiens	GPBP1	ENSG00000062194	Others		65056
Homo_sapiens	RFXANK	ENSG00000064490	Others		8625
Homo_sapiens	MLLT10	ENSG00000078403	Others		8028
Homo_sapiens	KHSRP	ENSG00000088247	Others		8570
Homo_sapiens	HIF1A	ENSG00000100644	Others		3091
Homo_sapiens	ADNP2	ENSG00000101544	Others		22850
Homo_sapiens	CAPN15	ENSG00000103326	Others		6650
Homo_sapiens	GABPB1	ENSG00000104064	Others		2553
Homo_sapiens	MYEF2	ENSG00000104177	Others		NA
Homo_sapiens	TAX1BP1	ENSG00000106052	Others		8887
Homo_sapiens	AKNA	ENSG00000106948	Others		80709
Homo_sapiens	CREBL2	ENSG00000111269	Others		NA
Homo_sapiens	CEBPZ	ENSG00000115816	Others		NA
Homo_sapiens	PLEK	ENSG00000115956	Others		5341
Homo_sapiens	EPAS1	ENSG00000116016	Others		2034
Homo_sapiens	SFPQ	ENSG00000116560	Others		6421
Homo_sapiens	GON4L	ENSG00000116580	Others		54856
Homo_sapiens	PHTF1	ENSG00000116793	Others		10745
Homo_sapiens	BLZF1	ENSG00000117475	Others		8548
Homo_sapiens	ZNF706	ENSG00000120963	Others		51123
Homo_sapiens	KIAA1549	ENSG00000122778	Others		57670
Homo_sapiens	ZNFX1	ENSG00000124201	Others		NA
Homo_sapiens	SLC2A4RG	ENSG00000125520	Others		NA
Homo_sapiens	RBCK1	ENSG00000125826	Others		10616
Homo_sapiens	YEATS4	ENSG00000127337	Others		8089
Homo_sapiens	CASZ1	ENSG00000130940	Others		54897
Homo_sapiens	CC2D1A	ENSG00000132024	Others		54862
Homo_sapiens	ZNF414	ENSG00000133250	Others		84330
Homo_sapiens	XPA	ENSG00000136936	Others		7507
Homo_sapiens	TCF19	ENSG00000137310	Others		6941
Homo_sapiens	ZNF280D	ENSG00000137871	Others		54816
Homo_sapiens	PREB	ENSG00000138073	Others		10113
Homo_sapiens	SMARCAL1	ENSG00000138375	Others		50485
Homo_sapiens	CARF	ENSG00000138380	Others		79800
Homo_sapiens	TCF25	ENSG00000141002	Others		22980
Homo_sapiens	ZNF750	ENSG00000141579	Others		79755
Homo_sapiens	GABPB2	ENSG00000143458	Others		126626
Homo_sapiens	TMF1	ENSG00000144747	Others		NA
Homo_sapiens	LYAR	ENSG00000145220	Others		55646
Homo_sapiens	PURB	ENSG00000146676	Others		5814
